"","city","type","full_name","specialization","number_teachers","number_places","number_free_places","address","phone","site","email","lon","lat","coord"
"376","Дніпро","ЗНЗ","Комунальний заклад освіти ""Навчально-виховний комплекс №61 ""Техніко-економічний ліцей - загальний навчальний заклад І-ІІ ступенів"" Дніпропетровської міської ради","ліцей - загальноосвітній навчальний заклад І-ІІ ступенів","44",850,"941","м. Дніпропетровськ, вул. Єрмолової, 50","763 60 87",NA,NA,35.004236,48.409332,"48.409332:35.004236"
"377","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 78» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","51",1560,"585","м. Дніпропетровськ, вул. Тополина, 37","765 29 87",NA,NA,35.020639,48.392862,"48.392862:35.020639"
"378","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 80» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","46",1200,"570","м. Дніпропетровськ, вул. Комбрига Петрова, 31","765 99 90",NA,NA,35.033541,48.3971917,"48.3971917:35.033541"
"379","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 81» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","31",560,"397","м. Дніпропетровськ, вул. Юліуша Словацького, 4","744 79 84",NA,NA,35.0396555,48.4697374,"48.4697374:35.0396555"
"380","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс № 99 "" багатопрофільна гімназія- загальноосвітній навчальний заклад I ступеня "" Дніпропетровської міської ради","гімназія - загальноосвітній навчальний заклад I ступеня","65",1000,"1119","м. Дніпропетровськ, вул. Комбрига Петрова, 17","765 95 93",NA,NA,35.033541,48.3971917,"48.3971917:35.033541"
"381","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 112» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","56",1200,"898","м. Дніпропетровськ, вул. Солідарна, 4","763 30 98",NA,NA,35.0109535,48.408283,"48.408283:35.0109535"
"382","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 119» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","22",504,"323","м. Дніпропетровськ, вул. Козака Мамая, 17 А","763 06 56",NA,NA,35.0116784,48.405622,"48.405622:35.0116784"
"383","Дніпро","ЗНЗ","Комунальний заклад освіти «Спеціалізована середня загально-освітня школа № 126» Дніпропетровської міської ради","спеціалізована школа","60",906,"906","м. Дніпропетровськ, вул. Казакевича, 7","763 08 15",NA,NA,35.0075889,48.404899,"48.404899:35.0075889"
"384","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс №137» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів","80",1568,"1157","м. Дніпропетровськ, вул. Комбрига Петрова, 29","765 48 10",NA,NA,35.033541,48.3971917,"48.3971917:35.033541"
"385","Дніпро","ЗНЗ","Комунальний заклад освіти «Вечірня середня загальноосвітня школа № 31» Дніпропетровської міської ради","загальноосвітній навчальний заклад ІІ-ІІІ ступенів","9",NA,"217","м. Дніпропетровськ вул. Г. Сталінграду, 37","792-68-06",NA,NA,35.0127087,48.4254121,"48.4254121:35.0127087"
"386","Дніпро","ЗНЗ","Комунальний заклад освіти «Дніпропетровський ліцей інформаційних технологій при Дніпропетровському національному університеті імені Олеся Гончара»","ліцей","47",450,"450","м.Дніпропетровськ, вул. Шевченка,8","745 41 75",NA,NA,35.0561289,48.457439,"48.457439:35.0561289"
"387","Дніпро","ЗНЗ","Комунальний заклад освіти «Ліцей з посиленою військово-фізичною підготовкою» Дніпропетровської міської ради","ліцей","40",450,"308","м.Дніпропетровськ, ж/м Сокіл-2, вул. Космодромна, 7","378 85 57",NA,NA,NA,NA,"NA:NA"
"388","Дніпро","ЗНЗ","Комунальний заклад освіти «Хіміко-екологічний ліцей» Дніпропетровської міської ради","ліцей","25",128,"146","м.Дніпропетровськ, пр.Богдана Хмельницького, 14 Б","788 41 74",NA,NA,35.0216285,48.4439005,"48.4439005:35.0216285"
"389","Дніпро","ЗНЗ","Комунальний заклад освіти «Українсько-Американський ліцей» Дніпропетровської міської ради","ліцей","21",215,"237","м.Дніпропетровськ, пр.Дмитра Яворницького, 19",". 377 27 21",NA,NA,35.062241,48.455404,"48.455404:35.062241"
"390","Дніпро","ЗНЗ","Комунальний заклад освіти «Міський юридичний ліцей» Дніпропетровської міської ради","ліцей","26",210,"205","м. Дніпропетровськ, вул. Наб.Заводська, 119 Д","372 86 85",NA,NA,34.9162492,48.4846641,"48.4846641:34.9162492"
"391","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховне об҆ꞌєднання № 28 «гімназія-школа І ступеня-дошкільний навчальний заклад (ясла-садок)-центр позашкільної роботи» Дніпропетровської міської ради","гімназія - школа І ступеня - дошкільний навчальний заклад - центр позашкільної роботи","110",1060,"1064","м.Дніпропетровськ, вул. В. Дубініна,12",".776 84 18",NA,NA,35.041166,48.4277895,"48.4277895:35.041166"
"392","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс № 104 «Середня загальноосвітня школа – дошкільний навчальний заклад (дитячий садок)» Дніпропетровської міської ради","середня загальноосвітня школа – дошкільний навчальний заклад","19",280,"111","м. Дніпропетровськ, вул. Ясенова, 65",".749 44 85",NA,NA,34.71316,48.4838246,"48.4838246:34.71316"
"393","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 105» Дніпропетровської міської ради","загальноосвітній навчальний заклад І-ІІІ ступенів","25",250,"265","м. Дніпропетровськ, вул. Золотоосіння, 26","749 48 10",NA,NA,34.7731891,48.4470955,"48.4470955:34.7731891"
"394","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 123» Дніпропетровської міської ради","загальноосвітній навчальний заклад І-ІІІ ступенів","43",400,"549","м.Дніпропетровськ, вул.Ак.Кисловського,1,","749 50 42",NA,NA,NA,NA,"NA:NA"
"395","Дніпро","ЗНЗ","Комунальний заклад освіти «Середня загальноосвітня школа № 124» Дніпропетровської міської ради","загальноосвітній навчальний заклад І-ІІІ ступенів","31",390,"537","м. Дніпропетровськ, вул. Старий шлях, 2","749 41 51",NA,NA,34.795854,48.442062,"48.442062:34.795854"
"396","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховне об’єднання № 136 «класична гімназія ім. Кирила і Мефодія-початкова школа-дошкільний навчальний заклад-валеологічний центр» Дніпропетровської міської ради","гімназія - початкова школа - дошкільний навчальний заклад - валеологічний центр","65",1076,"857","м. Дніпропетровськ, вул. Космонавтів, 10","728 21 04",NA,NA,35.130026,48.414361,"48.414361:35.130026"
"397","Дніпро","ЗНЗ","Комунальний заклад освіти «Дніпропетровська міська спеціалізована школа № 144 з поглибленим вивченням івриту, історії єврейського народу, єврейських традицій» Дніпропетровської міської ради","спеціалізована школа","49",550,"433","м.Дніпропетровськ, вул. Мініна,1","32 27 17",NA,NA,35.030927,48.458852,"48.458852:35.030927"
"398","Дніпро","ЗНЗ","Комунальний заклад освіти «Навчально-виховний комплекс «Дніпропетровська вальдорфська середня загальноосвітня школа І-ІІІ ступенів-дитячий садок» Дніпропетровської міської ради","середня загальноосвітня школа І-ІІІ ступенів - дитячий садок","46",350,"346","м. Дніпропетровск, пр. О.Поля, 133","749 62 35",NA,NA,35.0140171,48.4348635,"48.4348635:35.0140171"
"399","Дніпро","ЗНЗ","Комунальний заклад освіти «Міська спеціальна вечірня (змінна) середня загальноосвітня школа №22 для глухих та слабочуючих» Дніпропетровської міської ради","загальноосвітній навчальний заклад ІІ-ІІІ ступенів","12",NA,"84","49000, м.Дніпропетровськ, вул.Сєрова, 16","742-80-65",NA,NA,35.0349746,48.4663995,"48.4663995:35.0349746"
"400","Дніпро","ЗНЗ","Комунальний заклад освіти “Неповна середня загальноосвітня школа-інтернат №2” Дніпропетровської міської ради","загальноосвітня школа І-ІІ ступенів - інтернат","24",280,"212","м.Дніпропетровськ, вул. Каверіна, 5","39-42-62",NA,NA,34.9983785,48.4475855,"48.4475855:34.9983785"
